Vernacular_name;Species;Genus;Author
Gummikraut, Grindelie, Teerkraut;Sperriges G.;Grindelia;WILLD.
Goldaster, Goldauge;Goldaster, Goldauge;Chrysopsis;(NUTT.)
Goldaster, Goldauge;Baumwoll-G.;Chrysopsis;(NUTT.)
Goldaster, Goldauge;Drüsige G.;Chrysopsis;(NUTT.)
Goldrute;Weiße Hochland-G.;Solidago;L.
Goldrute;Grasblättrige G.;Solidago;L.
Goldrute;Goldrutenaster;Solidago;L.
Goldrute;Neu-England-G., Cutler-G.;Solidago;L.
Goldrute;Ridell-G.;Solidago;L.
Goldrute;Steife G.;Solidago;L.
Goldrute;Gefleckte G.;Solidago;L.
Goldrute;Gewöhnliche G.;Solidago;L.
Goldrute;Rocky-Mountain-G.;Solidago;L.
Goldrute;Reif-G., Goldbandrute;Solidago;L.
Goldrute;Breitblättrige G., Zickzack-G., Bogige G.;Solidago;L.
Goldrute;Anis-G., Lakritz-G.;Solidago;L.
Goldrute;Küsten-G.;Solidago;L.
Goldrute;Missouri-G;Solidago;L.
Goldrute;Graue G.;Solidago;L.
Goldrute;Wald-G.;Solidago;L.
Goldrute;Ulmenblättrige G.;Solidago;L.
Goldrute;Ozark-G;Solidago;L.
Goldrute;Ulmenblättrige G.;Solidago;L.
Goldrute;Raue G.;Solidago;L.
Goldrute;Kentucky-G., Königs-G;Solidago;L.
Goldrute;Riesen-G.;Solidago;L.
Goldrute;Kanadische G.;Solidago;L.
Brachyskome, Blaues Gänseblümchen;Tadgell-B.;Brachyscome;CASS.
Brachyskome, Blaues Gänseblümchen;Blaue B., Blaues Gänseblümchen;Brachyscome;CASS.
Brachyskome, Blaues Gänseblümchen;Vielfiedrige B.;Brachyscome;CASS.
Brachyskome, Blaues Gänseblümchen;Raue B.;Brachyscome;CASS.
Brachyskome, Blaues Gänseblümchen;Verschiedenblättrige B.;Brachyscome;CASS.
Brachyskome, Blaues Gänseblümchen;Stachlige B.;Brachyscome;CASS.
Brachyskome, Blaues Gänseblümchen;Schmalblättrige B.;Brachyscome;CASS.
Brachyskome, Blaues Gänseblümchen;Schwarzfrüchtige B.;Brachyscome;CASS.
Gänseblümchen, Maßliebchen, Tausendschönchen;Tausendschönchen;Bellis;L.
Gänseblümchen, Maßliebchen, Tausendschönchen;Gewöhnliches G., Maßliebchen, Tausendschönchen;Bellis;L.
Gänseblümchen, Maßliebchen, Tausendschönchen;Bläuliches G.;Bellis;L.
Scheingänseblümchen, Zwergmaßliebchen;Gewöhnliches Sch.;Bellium;L.
Scheingänseblümchen, Zwergmaßliebchen;Dickblättriges Sch.;Bellium;L.
Scheingänseblümchen, Zwergmaßliebchen;Kleines Sch., Zwergmaßliebchen;Bellium;L.
Scheingänseblümchen, Zwergmaßliebchen;Scheinaster, Boltonie;Bellium;L.
Scheingänseblümchen, Zwergmaßliebchen;Gewöhnliche Sch.;Bellium;L.
Townsendie, Felsenmargerite;Schöne T.;Townsendia;HOOK.
Townsendie, Felsenmargerite;Grauweiße T.;Townsendia;HOOK.
Townsendie, Felsenmargerite;Niedrige T., Stängellose T.;Townsendia;HOOK.
Townsendie, Felsenmargerite;Hooker-T.;Townsendia;HOOK.
Townsendie, Felsenmargerite;Rothrock-T.;Townsendia;HOOK.
Townsendie, Felsenmargerite;Parry-T.;Townsendia;HOOK.
Townsendie, Felsenmargerite;Oregon-T.;Townsendia;HOOK.
Townsendie, Felsenmargerite;Großblütige T.;Townsendia;HOOK.
Sommeraster, Gartenaster;Sommeraster;Callistephus;CASS.
Aster, Staudenaster;Goldhaar-A.;Aster;L.
Aster, Staudenaster;Alpenmaßliebchen;Aster;L.
Aster, Staudenaster;Alpen-A.;Aster;L.
Aster, Staudenaster;Sichuan-A.;Aster;L.
Aster, Staudenaster;Großblättrige A.;Aster;L.
Aster, Staudenaster;Schreber-A.;Aster;L.
Aster, Staudenaster;Blaue Wald-A.;Aster;L.
Aster, Staudenaster;Weiße Wald-A.;Aster;L.
Aster, Staudenaster;Graublättrige A.;Aster;L.
Aster, Staudenaster;Graue A.;Aster;L.
Aster, Staudenaster;Raublatt-A., Neuengland-A.;Aster;L.
Aster, Staudenaster;Berg-A., Kalk-A.;Aster;L.
Aster, Staudenaster;Pyrenäen-A.;Aster;L.
Aster, Staudenaster;Tatarische A.;Aster;L.
Aster, Staudenaster;Arktische A.;Aster;L.
Aster, Staudenaster;Dolden-A.;Aster;L.
Aster, Staudenaster;Glattblatt-A., Neubelgien-A.;Aster;L.
Aster, Staudenaster;Kissen-A.;Aster;L.
Aster, Staudenaster;Glatte A.;Aster;L.
Aster, Staudenaster;Bunte A.;Aster;L.
Aster, Staudenaster;Myrten-A., Septemberkraut;Aster;L.
Aster, Staudenaster;Schneeflocken-A.;Aster;L.
Aster, Staudenaster;Sparrige A.;Aster;L.
Aster, Staudenaster;Lanzett-A., Lanzettblättrige A.;Aster;L.
Berufkraut, Feinstrahl;Orangefarbenes B.;Erigeron;L.
Berufkraut, Feinstrahl;Gold-B.;Erigeron;L.
Berufkraut, Feinstrahl;Goldaster-B;Erigeron;L.
Berufkraut, Feinstrahl;Zusammengesetztes B., Fiederschnittiges B.;Erigeron;L.
Berufkraut, Feinstrahl;Karwinsky-B., Spanisches Gänseblümchen;Erigeron;L.
Berufkraut, Feinstrahl;Einjähriger Feinstrahl;Erigeron;L.
Berufkraut, Feinstrahl;Strand-B.;Erigeron;L.
Berufkraut, Feinstrahl;Peitschen-B.;Erigeron;L.
Berufkraut, Feinstrahl;Hübsches B., Robin-Wegerich;Erigeron;L.
Berufkraut, Feinstrahl;Philadelphia-Feinstrahl;Erigeron;L.
Berufkraut, Feinstrahl;Ansehnliches B.;Erigeron;L.
Berufkraut, Feinstrahl;Rocky-Mountain-B;Erigeron;L.
Berufkraut, Feinstrahl;Glattes B.;Erigeron;L.
Berufkraut, Feinstrahl;Alpen-B.;Erigeron;L.
Berufkraut, Feinstrahl;Bach-B.;Erigeron;L.
Berufkraut, Feinstrahl;Einköpfiges B.;Erigeron;L.
Berufkraut, Feinstrahl;Niedriger F.;Erigeron;L.
Berufkraut, Feinstrahl;Attisches B.;Erigeron;L.
Berufkraut, Feinstrahl;Verkanntes B.;Erigeron;L.
Kapaster;Zarte K.;Felicia;CASS.
Kapaster;Schöne K.;Felicia;CASS.
Kapaster;Blaue K.;Felicia;CASS.
Kapaster;Eisvogel-K.;Felicia;CASS.
Kapaster;Verschiedenblättrige K.;Felicia;CASS.
Kapaster;Katzenpfötchen;Felicia;CASS.
Kapaster;Mittleres K.;Felicia;CASS.
Kapaster;Karpaten-K.;Felicia;CASS.
Kapaster;Wegerichblättriges K.;Felicia;CASS.
Kapaster;Feld-K.;Felicia;CASS.
Kapaster;Gewöhnliches K.;Felicia;CASS.
Kapaster;Kleinblättriges K.;Felicia;CASS.
Perlpfötchen, Perlkörbchen, Perlkraut;Nepal-P.;Anaphalis;DC.
Perlpfötchen, Perlkörbchen, Perlkraut;Chinesisches P;Anaphalis;DC.
Perlpfötchen, Perlkörbchen, Perlkraut;Nordjapanisches P.;Anaphalis;DC.
Perlpfötchen, Perlkörbchen, Perlkraut;Royle-P.;Anaphalis;DC.
Perlpfötchen, Perlkörbchen, Perlkraut;Großblütiges P., Silberimmortelle;Anaphalis;DC.
Perlpfötchen, Perlkörbchen, Perlkraut;Dreinerviges P., Himalaja-Immortelle;Anaphalis;DC.
Silberkissen;Südliches S.;Raoulia;HOOK.
Silberkissen;Kahles S;Raoulia;HOOK.
Edelweiß;Japan-E.;Leontopodium;R.
Edelweiß;Soulie-E.;Leontopodium;R.
Edelweiß;Schönköpfiges E.;Leontopodium;R.
Edelweiß;Strachey-E.;Leontopodium;R.
Edelweiß;Alpen-E.;Leontopodium;R.
Edelweiß;Echtes Alpen-E;Leontopodium;R.
Edelweiß;Schnee-E.;Leontopodium;R.
Edelweiß;Himalaja-E;Leontopodium;R.
Edelweiß;Sibirisches E.;Leontopodium;R.
Edelweiß;Palibin-E;Leontopodium;R.
Edelweiß;Ockerweißes E.;Leontopodium;R.
Ruhrkraut;Norwegisches R.;Gnaphalium;L.
Ruhrkraut;Zwerg-R.;Gnaphalium;L.
Ruhrkraut;Hoppe-R.;Gnaphalium;L.
Kugelkopf, Silberdrahtbusch;Kugelkopf, Silberdrahtbusch, Calocephalus;Leucophyta;R. BR.
Sonnenflügel;Humboldt-S., Sonnenkind;Rhodanthe;LINDL.
Sonnenflügel;Rosen-S., Rosen-Immortelle;Rhodanthe;LINDL.
Sonnenflügel;Rosa S., Rosa Papierblümchen;Rhodanthe;LINDL.
Sonnenflügel;Schirmtraubiger S.;Rhodanthe;LINDL.
Strohblume, Immortelle;Garten-St.;Helichrysum;MILL.
Strohblume, Immortelle;Lakritz-St.;Helichrysum;MILL.
Strohblume, Immortelle;Gänseblümchen-St.;Helichrysum;MILL.
Strohblume, Immortelle;Milford-St.;Helichrysum;MILL.
Strohblume, Immortelle;Athos-St.;Helichrysum;MILL.
Strohblume, Immortelle;Korsische St., Korsisches Edelweiß;Helichrysum;MILL.
Strohblume, Immortelle;Grannenspitzige St;Helichrysum;MILL.
Strohblume, Immortelle;Sand-St.;Helichrysum;MILL.
Strohblume, Immortelle;Anatolische St.;Helichrysum;MILL.
Strohblume, Immortelle;Orient-St.;Helichrysum;MILL.
Strohblume, Immortelle;Tienschan-St.;Helichrysum;MILL.
Strohblume, Immortelle;Grannenspitzige St;Helichrysum;MILL.
Strohblume, Immortelle;Italienische St., Currystrauch;Helichrysum;MILL.
Strohblume, Immortelle;Glänzende St., Duftende St.;Helichrysum;MILL.
Papierknöpfchen;Papierknöpfchen, Sandimmortelle;Ammobium;R.
Alant;Traubiger A;Inula;L.
Alant;Echter A., Helenenkraut;Inula;L.
Alant;Großer A.;Inula;L.
Alant;Großkopfiger A.;Inula;L.
Alant;Zwerg-A.;Inula;L.
Alant;Kopfiger A.;Inula;L.
Alant;Weidenblättriger A.;Inula;L.
Alant;Sparriger A.;Inula;L.
Alant;Schwert-A;Inula;L.
Alant;Rauer A.;Inula;L.
Alant;Christusaugen-A.;Inula;L.
Alant;Schneeweißer A.;Inula;L.
Alant;Royle-A.;Inula;L.
Alant;Kolchischer A.;Inula;L.
Alant;Hooker-A.;Inula;L.
Alant;Bärtiger A.;Inula;L.
Rindsauge, Ochsenauge;Ochsenauge;Buphthalmum;L.
Telekie;Große T.;Telekia;BAUMG.
Telekie;Kleine T.;Telekia;BAUMG.
Craspedie, Trommelstock, Trommelschlägel;Kuglige C.;Craspedia;G.
Craspedie, Trommelstock, Trommelschlägel;Forster-C., Wollkopf;Craspedia;G.
Craspedie, Trommelstock, Trommelschlägel;Kleine C.;Craspedia;G.
Craspedie, Trommelstock, Trommelschlägel;Alpine C;Craspedia;G.
Craspedie, Trommelstock, Trommelschlägel;Silbergraue C.;Craspedia;G.
Sternauge;Stechendes St.;Pallenis;CASS.
Strandstern;Einjähriger St.;Asteriscus;MILL.
Strandstern;Zwerg-St., Rose von Jericho;Asteriscus;MILL.
Strandstern;Küsten-St., Dukatenblume;Asteriscus;MILL.
Silphie;Geschlitzte S., Kompasspflanze;Silphium;L.
Silphie;Durchwachsene S., Becherpflanze;Silphium;L.
Silphie;Quirlblättrige S.;Silphium;L.
Silphie;Lindheimerie, Texasstern;Silphium;L.
Silphie;Texas-L., Texasstern;Silphium;L.
Goldkörbchen;Virginisches G.;Silphium;L.
Zinnie;Schmalblättrige Z.;Zinnia;L.
Zinnie;Garten;Zinnia;L.
Zinnie;Zinnie;Zinnia;L.
Zinnie;Haage-Zinnie;Zinnia;L.
Zinnie;Peruanische Z.;Zinnia;L.
Goldrandblümchen, Sanvitalie;Mexikanisches G.;Sanvitalia;LAM.
Husarenknopf, Parakresse;Husarenknopf, Parakresse;Acmella;RICH.
Sonnenauge;Garten-S.;Heliopsis;PERS.
Sonnenhut;Schlitzblättriger S., Goldball, Langer Heinrich;Rudbeckia;L.
Sonnenhut;Schwachfilziger S;Rudbeckia;L.
Sonnenhut;Dreilappiger S.;Rudbeckia;L.
Sonnenhut;Großer S.;Rudbeckia;L.
Sonnenhut;Glänzender S.;Rudbeckia;L.
Sonnenhut;Gewöhnlicher S.;Rudbeckia;L.
Sonnenhut;Rauer S.;Rudbeckia;L.
Sonnenhut;Großblütiger S.;Rudbeckia;L.
Sonnenhut;Strahlloser S.;Rudbeckia;L.
Igelkopf, Scheinsonnenhut;Roter I., Roter Sch.;Echinacea;MOENCH
Igelkopf, Scheinsonnenhut;Schmalblättriger I.;Echinacea;MOENCH
Igelkopf, Scheinsonnenhut;Prärie-I., Blasser I.;Echinacea;MOENCH
Präriesonnenhut;Nickender P.;Ratibida;RAF.
Tithonie;Rundblättrige T.;Tithonia;JUSS.
Tithonie;Verschiedenblättrige T.;Tithonia;JUSS.
Wedelie;Dreilappige W., Goldstern-W.;Wedelia;JACQ.
Sonnenblume;Mehrstänglige S;Helianthus;L.
Sonnenblume;Gewöhnliche S.;Helianthus;L.
Sonnenblume;Silberblatt-S.;Helianthus;L.
Sonnenblume;Weidenblättrige S;Helianthus;L.
Sonnenblume;Bastard-S., Blühfreudige S.;Helianthus;L.
Sonnenblume;Wenigblütige S.;Helianthus;L.
Sonnenblume;Schwarzrote S.;Helianthus;L.
Sonnenblume;Riesen-S.;Helianthus;L.
Sonnenblume;Maximilian-S.;Helianthus;L.
Sonnenblume;Gämswurz-S.;Helianthus;L.
Sonnenblume;Topinambur;Helianthus;L.
Sonnenblume;Zehnstrahlige S.;Helianthus;L.
Sonnenblume;Kropfige S.;Helianthus;L.
Sonnenblume;Kleinköpfige S;Helianthus;L.
Zwergsonnenblume;Fünfnervige Z.;Helianthella;TORR.
Zwergsonnenblume;Kalifornische Z.;Helianthella;TORR.
Zwergsonnenblume;Diablo-Z.;Helianthella;TORR.
Kronbart, Verbesine;Goldner K., Einjährige V.;Verbesina;L.
Kronbart, Verbesine;Gegenblättriger K.;Verbesina;L.
Kronbart, Verbesine;Gelber K.;Verbesina;L.
Kronbart, Verbesine;Sonnenblumen-K.;Verbesina;L.
Mädchenauge, Schöngesicht, Wanzenblume;Rosa M., Rosa Schöngesicht;Coreopsis;L.
Mädchenauge, Schöngesicht, Wanzenblume;Vogelfuß-M.;Coreopsis;L.
Mädchenauge, Schöngesicht, Wanzenblume;Großes M.;Coreopsis;L.
Mädchenauge, Schöngesicht, Wanzenblume;Hohes M.;Coreopsis;L.
Mädchenauge, Schöngesicht, Wanzenblume;Scheinquirl-M;Coreopsis;L.
Mädchenauge, Schöngesicht, Wanzenblume;Netzblattstern;Coreopsis;L.
Mädchenauge, Schöngesicht, Wanzenblume;Wald-M.;Coreopsis;L.
Mädchenauge, Schöngesicht, Wanzenblume;Lanzettblättriges M.;Coreopsis;L.
Mädchenauge, Schöngesicht, Wanzenblume;Großblumiges M.;Coreopsis;L.
Mädchenauge, Schöngesicht, Wanzenblume;Bigelow-M.;Coreopsis;L.
Mädchenauge, Schöngesicht, Wanzenblume;Stillman-M.;Coreopsis;L.
Mädchenauge, Schöngesicht, Wanzenblume;Douglas-M.;Coreopsis;L.
Mädchenauge, Schöngesicht, Wanzenblume;Kronen-M;Coreopsis;L.
Mädchenauge, Schöngesicht, Wanzenblume;Färber-M.;Coreopsis;L.
Mädchenauge, Schöngesicht, Wanzenblume;Texas-M.;Coreopsis;L.
Dahlie, Georgine;Scharlach-D.;Dahlia;
Dahlie, Georgine;Merck-D.;Dahlia;
Dahlie, Georgine;Großfiedrige D.;Dahlia;
Dahlie, Georgine;Garten-Dahlie;Dahlia;
Zweizahn;Rio-Grande-Z.;Bidens;L.
Zweizahn;Dreinerviger Z.;Bidens;L.
Zweizahn;Ferula-Z;Bidens;L.
Zweizahn;Goldmarie;Bidens;L.
Zweizahn;Gold-Z.;Bidens;L.
Kosmee, Schmuckkörbchen;Garten-K.;Cosmos;CAV.
Kosmee, Schmuckkörbchen;Gelbe K.;Cosmos;CAV.
Kosmee, Schmuckkörbchen;Schwarzrote K., Schokoladenblümchen;Cosmos;CAV.
Layia;Weiße L.;Layia;HOOK.
Layia;Gewöhnliche L.;Layia;HOOK.
Layia;Wucherblumen-L.;Layia;HOOK.
Palafoxie;Hooker-P.;Palafoxia;LAG.
Palafoxie;Texas-P.;Palafoxia;LAG.
Wollblatt;Großes W.;Eriophyllum;LAG.
Sterntaler;Sumpf-St.;Melampodium;L.
Sonnenbraut;Gewöhnliche S;Helenium;L.
Sonnenbraut;Spatelblättrige S.;Helenium;L.
Sonnenbraut;Bigelow-S.;Helenium;L.
Kokardenblume;Strahllose K., Duftende K;Gaillardia;FOUG.
Kokardenblume;Kurzlebige K;Gaillardia;FOUG.
Kokardenblume;Prärie-K;Gaillardia;FOUG.
Kokardenblume;Sommer-K.;Gaillardia;FOUG.
Arnika;Sachalin-A.;Arnica;L.
Arnika;Chamisso-A.;Arnica;L.
Arnika;Schmalblättrige A.;Arnica;L.
Arnika;Echte A., Bergwohlverleih;Arnica;L.
Studentenblume, Tagetes;Glänzende St.;Tagetes;L.
Studentenblume, Tagetes;Mexikanische St;Tagetes;L.
Studentenblume, Tagetes;Schmalblättrige St.;Tagetes;L.
Studentenblume, Tagetes;Ausgebreitete St., Studentenblume;Tagetes;L.
Studentenblume, Tagetes;Aufrechte St.;Tagetes;L.
Gelbes Gänseblümchen;Gelbes Gänseblümchen;Thymophylla;LAG.
Heiligenkraut;Sierra-Nevada-H.;Santolina;L.
Heiligenkraut;Grünes H.;Santolina;L.
Heiligenkraut;Gefiedertes H.;Santolina;L.
Heiligenkraut;Graues H;Santolina;L.
Heiligenkraut;Neapolitanisches H.;Santolina;L.
Gelber Leberbalsam;Gelber L.;Lonas;ADANS.
Hundskamille;Silber-H.;Vernonia;SCHREB.
Hundskamille;Färber-H.;Vernonia;SCHREB.
Hundskamille;Bulgarische H.;Vernonia;SCHREB.
Hundskamille;Trionfetti-H.;Vernonia;SCHREB.
Hundskamille;Karpaten-H.;Vernonia;SCHREB.
Hundskamille;Berg- H.;Vernonia;SCHREB.
Römische Kamille;Römische Kamille;Chamaemelum;MILL.
Bertram, Ringblume, Kreisblume, Zwergmargerite;Römischer B.;Anacyclus;L.
Bertram, Ringblume, Kreisblume, Zwergmargerite;Marokko-B.;Anacyclus;L.
Bertram, Ringblume, Kreisblume, Zwergmargerite;Mehrjähriger B.;Anacyclus;L.
Bertram, Ringblume, Kreisblume, Zwergmargerite;Deutsche B.;Anacyclus;L.
Bertram, Ringblume, Kreisblume, Zwergmargerite;Gelber B.;Anacyclus;L.
Bertram, Ringblume, Kreisblume, Zwergmargerite;Keulen-B.;Anacyclus;L.
Schafgarbe, Garbe;Ageratumblättrige Sch.;Achillea;L.
Schafgarbe, Garbe;Sumpf-Sch., Bertramgarbe;Achillea;L.
Schafgarbe, Garbe;Weidenblatt-Sch.;Achillea;L.
Schafgarbe, Garbe;Zungen-Sch.;Achillea;L.
Schafgarbe, Garbe;Großblättrige Sch.;Achillea;L.
Schafgarbe, Garbe;Schwarzrandige Sch.;Achillea;L.
Schafgarbe, Garbe;Moschus-Sch., Ivakraut;Achillea;L.
Schafgarbe, Garbe;Felsen-Sch.;Achillea;L.
Schafgarbe, Garbe;Bittere Sch., Steinraute, Weißer Speik;Achillea;L.
Schafgarbe, Garbe;Zwerg-Sch.;Achillea;L.
Schafgarbe, Garbe;Hybriden;Achillea;L.
Schafgarbe, Garbe;Dolden-Sch.;Achillea;L.
Schafgarbe, Garbe;Edel-Sch.;Achillea;L.
Schafgarbe, Garbe;Gewöhnliche Sch.;Achillea;L.
Schafgarbe, Garbe;Süße Sch., Muskatkraut;Achillea;L.
Schafgarbe, Garbe;Filzige Sch., Gelbe Sch.;Achillea;L.
Schafgarbe, Garbe;Goldhaar-Sch.;Achillea;L.
Schafgarbe, Garbe;Gold-Garbe;Achillea;L.
Schafgarbe, Garbe;Griechische Sch., Griechische Edel-G.;Achillea;L.
Schafgarbe, Garbe;Seidenhaarige Sch.;Achillea;L.
Schafgarbe, Garbe;Goldquirl-Sch.;Achillea;L.
Astblume;Astblume;Cladanthus;CASS.
Strandkamille, Kamille;Echte St., Geruchlose K.;Tripleurospermum;SCH.
Strandkamille, Kamille;Kriechende K.;Tripleurospermum;SCH.
Strandkamille, Kamille;Kaukasische K;Tripleurospermum;SCH.
Strandkamille, Kamille;Kamille;Tripleurospermum;SCH.
Strandkamille, Kamille;Echte K.;Tripleurospermum;SCH.
Wucherblume;Saat-W.;Glebionis;CASS.
Wucherblume;Kronen-W.;Glebionis;CASS.
Wucherblume;Bunte Wucherblume;Glebionis;CASS.
Wucherblume;Bunte W.;Glebionis;CASS.
Margerite;Haller-M.;Leucanthemum;MILL.
Margerite;Wiesen-M.;Leucanthemum;MILL.
Margerite;Garten-M.;Leucanthemum;MILL.
Alpenmargerite;Gewöhnliche A.;Leucanthemopsis;(GIROUX)
Herbstmargerite;Gewöhnliche H.;Leucanthemella;TZVELEV
Goldblume;Vielstänglige G.;Coleostephus;CASS.
Zwergwucherblume;Weiße Z., Sumpf-Z.;Mauranthemum;VOGT
Chrysantheme, Winteraster;Garten-Ch.;Chrysanthemum;L.
Chrysantheme, Winteraster;Nordasien-Ch.;Chrysanthemum;L.
Chrysantheme, Winteraster;Koreanische Garten-Ch;Chrysanthemum;L.
Chrysantheme, Winteraster;Weyrich-Ch.;Chrysanthemum;L.
Grönlandmargerite;Grönlandmargerite;Chrysanthemum;L.
Strauchmargerite;Gewöhnliche St.;Argyranthemum;WEBB
Strauchmargerite;Fenchel-St.;Argyranthemum;WEBB
Gold-und-Silber-Chrysantheme;Gold- u. Silber-Ch.;Ajania;POLJAKOV
Laugenblume;Krähenfuß-L.;Cotula;L.
Laugenblume;Täuschende L.;Cotula;L.
Fiederpolster;Schwarzrotes F;Leptinella;CASS.
Fiederpolster;Zweihäusiges F.;Leptinella;CASS.
Fiederpolster;Wolliges F.;Leptinella;CASS.
Fiederpolster;Fingerkraut- F.;Leptinella;CASS.
Fiederpolster;Ähnlich: Kamm-F;Leptinella;CASS.
Straußmargerite, Rainfarn, Pyrethrum, Mutterkraut;Balsamkraut, Frauenminze, Marienblatt;Tanacetum;L.
Straußmargerite, Rainfarn, Pyrethrum, Mutterkraut;Silber-St.;Tanacetum;L.
Straußmargerite, Rainfarn, Pyrethrum, Mutterkraut;Bunte Margerite, Rotes Pyrethrum;Tanacetum;L.
Straußmargerite, Rainfarn, Pyrethrum, Mutterkraut;Rainfarn;Tanacetum;L.
Straußmargerite, Rainfarn, Pyrethrum, Mutterkraut;Großblättrige St;Tanacetum;L.
Straußmargerite, Rainfarn, Pyrethrum, Mutterkraut;Gewöhnliche St.;Tanacetum;L.
Straußmargerite, Rainfarn, Pyrethrum, Mutterkraut;Mutterkraut;Tanacetum;L.
Straußmargerite, Rainfarn, Pyrethrum, Mutterkraut;Staubige St.;Tanacetum;L.
Straußmargerite, Rainfarn, Pyrethrum, Mutterkraut;Silber-St.;Tanacetum;L.
Straußmargerite, Rainfarn, Pyrethrum, Mutterkraut;Haradjan-St., Silbergefieder;Tanacetum;L.
Straußmargerite, Rainfarn, Pyrethrum, Mutterkraut;Weißes Pyrethrum, Dalmatiner Insektenblume;Tanacetum;L.
Straußmargerite, Rainfarn, Pyrethrum, Mutterkraut;Feder-St.;Tanacetum;L.
Straußmargerite, Rainfarn, Pyrethrum, Mutterkraut;Tausendblatt-St.;Tanacetum;L.
Beifuß, Estragon, Wermut, Edelraute;Dreizähniger Wermut;Artemisia;L.
Beifuß, Estragon, Wermut, Edelraute;Estragon;Artemisia;L.
Beifuß, Estragon, Wermut, Edelraute;Hohe Silberraute;Artemisia;L.
Beifuß, Estragon, Wermut, Edelraute;Glänzende Edelraute;Artemisia;L.
Beifuß, Estragon, Wermut, Edelraute;Echte E., Silberraute;Artemisia;L.
Beifuß, Estragon, Wermut, Edelraute;Gletscherraute;Artemisia;L.
Beifuß, Estragon, Wermut, Edelraute;Schwarze E.;Artemisia;L.
Beifuß, Estragon, Wermut, Edelraute;Eberraute, Stabwurz;Artemisia;L.
Beifuß, Estragon, Wermut, Edelraute;Einjähriger B.;Artemisia;L.
Beifuß, Estragon, Wermut, Edelraute;Gmelin-B.;Artemisia;L.
Beifuß, Estragon, Wermut, Edelraute;Gewöhnlicher B.;Artemisia;L.
Beifuß, Estragon, Wermut, Edelraute;Weißer China-B.;Artemisia;L.
Beifuß, Estragon, Wermut, Edelraute;Wermut;Artemisia;L.
Beifuß, Estragon, Wermut, Edelraute;Steller-B.;Artemisia;L.
Beifuß, Estragon, Wermut, Edelraute;Pontischer B., Römischer W.;Artemisia;L.
Beifuß, Estragon, Wermut, Edelraute;Kampferraute;Artemisia;L.
Beifuß, Estragon, Wermut, Edelraute;Steppen-Silberraute;Artemisia;L.
Beifuß, Estragon, Wermut, Edelraute;Kurilen-B.;Artemisia;L.
Sommerefeu;Sommerefeu, Salonefeu;Delairea;LEM.
Pestwurz;Filzige P., Dünen-P.;Petasites;MILL.
Pestwurz;Japanische P.;Petasites;MILL.
Pestwurz;Weiße P.;Petasites;MILL.
Pestwurz;Vanille-P., „Winterheliotrop“;Petasites;MILL.
Pestwurz;Gewöhnliche P.;Petasites;MILL.
Pestwurz;Alpen-P;Petasites;MILL.
Alpenlattich, Brandlattich;Gewöhnlicher A., Alpen-Brandlattich;Homogyne;CASS.
Alpenlattich, Brandlattich;Filziger A.;Homogyne;CASS.
Alpenlattich, Brandlattich;Wald-A.;Homogyne;CASS.
Gämswurz;Österreichische G.;Doronicum;L.
Gämswurz;Wegerich-G.;Doronicum;L.
Gämswurz;Großblütige G.;Doronicum;L.
Gämswurz;Gletscher-G.;Doronicum;L.
Gämswurz;Echte Gletscher-G.;Doronicum;L.
Gämswurz;Kalk-G.;Doronicum;L.
Gämswurz;Clusius-G.;Doronicum;L.
Gämswurz;Kahlblatt-G.;Doronicum;L.
Gämswurz;Zottige G.;Doronicum;L.
Gämswurz;Kriechende G.;Doronicum;L.
Gämswurz;Kaukasus-G.;Doronicum;L.
Gämswurz;Herzblättrige G.;Doronicum;L.
Zinerarie;Garten-Zinerarie, Läusepflanze;Pericallis;D.
Emilie;Orangerote E.;Emilia;(CASS.)
Goldmargerite, Kapmargerite;Klippen-G.;Euryops;(CASS.)
Goldmargerite, Kapmargerite;Kamm-G.;Euryops;(CASS.)
Goldmargerite, Kapmargerite;Strauchige G.;Euryops;(CASS.)
Goldmargerite, Kapmargerite;Schönste G.;Euryops;(CASS.)
Goldmargerite, Kapmargerite;Eberrauten-G.;Euryops;(CASS.)
Becherkörbchen, Steirodiskus;Tagetesähnliches B.;Steirodiscus;LESS.
Greiskraut, Kreuzkraut;Pelziges G.;Senecio;L.
Greiskraut, Kreuzkraut;Silber-G., Aschenblume;Senecio;L.
Greiskraut, Kreuzkraut;Weißgraues G.;Senecio;L.
Greiskraut, Kreuzkraut;Weißblättriges G.;Senecio;L.
Greiskraut, Kreuzkraut;Purpur-G.;Senecio;L.
Greiskraut, Kreuzkraut;Schönes G.;Senecio;L.
Greiskraut, Kreuzkraut;Gämswurz-G.;Senecio;L.
Greiskraut, Kreuzkraut;Samt-G.;Senecio;L.
Greiskraut, Kreuzkraut;Eberrauten-G., Bärenkraut;Senecio;L.
Greiskraut, Kreuzkraut;Adonis-G.;Senecio;L.
Greiskraut, Kreuzkraut;Flett-G.;Senecio;L.
Greiskraut, Kreuzkraut;Goldkolben, Ligularie;Senecio;L.
Greiskraut, Kreuzkraut;Gezähnter G.;Senecio;L.
Greiskraut, Kreuzkraut;Hodgson-G.;Senecio;L.
Greiskraut, Kreuzkraut;Palmblatt-G.;Senecio;L.
Greiskraut, Kreuzkraut;Japanischer G.;Senecio;L.
Greiskraut, Kreuzkraut;Przewalski-G.;Senecio;L.
